"Time","entity_id","Verbrauch"
1693141200000,stromverbrauch_gesamt,0.4834738351254373
1693144800000,stromverbrauch_gesamt,0.991387214935628
1693148400000,stromverbrauch_gesamt,0.8620734528628873
1693152000000,stromverbrauch_gesamt,0.5344432748538566
1693155600000,stromverbrauch_gesamt,0.3199777777778081
1693159200000,stromverbrauch_gesamt,1.0974999999999682
1693162800000,stromverbrauch_gesamt,1.0335000000000605
1693166400000,stromverbrauch_gesamt,0.6499999999999773
1693170000000,stromverbrauch_gesamt,0.3499999999999659
1693173600000,stromverbrauch_gesamt,0.30000000000001137
1693177200000,stromverbrauch_gesamt,0.25
1693180800000,stromverbrauch_gesamt,0.19999999999998863
1693184400000,stromverbrauch_gesamt,0.19999999999998863
1693188000000,stromverbrauch_gesamt,0.25000000000005684
1693191600000,stromverbrauch_gesamt,0.2999999999999545
1693195200000,stromverbrauch_gesamt,0.35000000000002274
1693198800000,stromverbrauch_gesamt,0.5364782608695577
1693202400000,stromverbrauch_gesamt,0.3822099111733337
1693206000000,stromverbrauch_gesamt,0.4977314708142444
1693209600000,stromverbrauch_gesamt,0.4661652628033153
1693213200000,stromverbrauch_gesamt,0.5025321156160771
1693216800000,stromverbrauch_gesamt,0.4869519442406727
1693220400000,stromverbrauch_gesamt,0.5373889784079324
1693224000000,stromverbrauch_gesamt,0.5181658184509956
1693227600000,stromverbrauch_gesamt,0.4347365979841129
1693231200000,stromverbrauch_gesamt,0.41153487773510733
1693234800000,stromverbrauch_gesamt,0.4254647619046068
1693238400000,stromverbrauch_gesamt,0.3887375609756418
1693242000000,stromverbrauch_gesamt,0.6364024390243799
1693245600000,stromverbrauch_gesamt,0.5925000000000296
1693249200000,stromverbrauch_gesamt,0.5500000000000114
1693252800000,stromverbrauch_gesamt,0.39999999999997726
1693256400000,stromverbrauch_gesamt,0.30000000000001137
1693260000000,stromverbrauch_gesamt,0.2999999999999545
1693263600000,stromverbrauch_gesamt,0.25000000000005684
1693267200000,stromverbrauch_gesamt,0.19999999999998863
1693270800000,stromverbrauch_gesamt,0.25
1693274400000,stromverbrauch_gesamt,0.2999999999999545
1693278000000,stromverbrauch_gesamt,0.25000000000005684
1693281600000,stromverbrauch_gesamt,0.2999999999999545
1693285200000,stromverbrauch_gesamt,0.3529999999999518
1693288800000,stromverbrauch_gesamt,0.2387600000001271
1693292400000,stromverbrauch_gesamt,0.321396249999907
1693296000000,stromverbrauch_gesamt,0.3156868872549694
1693299600000,stromverbrauch_gesamt,0.26578186274514337
1693303200000,stromverbrauch_gesamt,0.6676950000000375
1693306800000,stromverbrauch_gesamt,0.8729364102563295
1693310400000,stromverbrauch_gesamt,0.736891415830371
1693314000000,stromverbrauch_gesamt,0.25366796338687436
1693317600000,stromverbrauch_gesamt,0.34271518397764567
1693321200000,stromverbrauch_gesamt,0.45204700819988375
1693324800000,stromverbrauch_gesamt,0.5710624677869873
1693328400000,stromverbrauch_gesamt,0.3016204201269943
1693332000000,stromverbrauch_gesamt,0.4320248447205586
1693335600000,stromverbrauch_gesamt,0.5357142857142208
1693339200000,stromverbrauch_gesamt,0.4000000000000341
1693342800000,stromverbrauch_gesamt,0.3499999999999659
1693346400000,stromverbrauch_gesamt,0.25000000000005684
1693350000000,stromverbrauch_gesamt,0.1999999999999318
1693353600000,stromverbrauch_gesamt,0.25
1693357200000,stromverbrauch_gesamt,0.25000000000005684
1693360800000,stromverbrauch_gesamt,0.30000000000001137
1693364400000,stromverbrauch_gesamt,0.24999999999994316
1693368000000,stromverbrauch_gesamt,0.35000000000002274
1693371600000,stromverbrauch_gesamt,0.5178888888888764
1693375200000,stromverbrauch_gesamt,0.49540688575899594
1693378800000,stromverbrauch_gesamt,0.4434652872990341
1693382400000,stromverbrauch_gesamt,0.4030101244937896
1693386000000,stromverbrauch_gesamt,0.4165229312064298
1693389600000,stromverbrauch_gesamt,0.44674873949543326
1693393200000,stromverbrauch_gesamt,0.602022932331181
1693396800000,stromverbrauch_gesamt,0.4861649797570067
1693400400000,stromverbrauch_gesamt,0.44286679174479104
1693404000000,stromverbrauch_gesamt,0.5050487804878117
1693407600000,stromverbrauch_gesamt,0.7402095907401076
1693411200000,stromverbrauch_gesamt,1.4303233130795547
1693414800000,stromverbrauch_gesamt,1.4729523336644093
1693418400000,stromverbrauch_gesamt,0.9883684210524848
1693422000000,stromverbrauch_gesamt,0.7000000000001023
1693425600000,stromverbrauch_gesamt,0.39999999999997726
1693429200000,stromverbrauch_gesamt,0.30000000000001137
1693432800000,stromverbrauch_gesamt,0.2999999999999545
1693436400000,stromverbrauch_gesamt,0.25000000000005684
1693440000000,stromverbrauch_gesamt,0.14999999999997726
1693443600000,stromverbrauch_gesamt,0.20000000000004547
1693447200000,stromverbrauch_gesamt,0.2999999999999545
1693450800000,stromverbrauch_gesamt,0.25
1693454400000,stromverbrauch_gesamt,0.30000000000001137
1693458000000,stromverbrauch_gesamt,0.46750000000002956
1693461600000,stromverbrauch_gesamt,0.3861559139783708
1693465200000,stromverbrauch_gesamt,0.4220667750970506
1693468800000,stromverbrauch_gesamt,0.4607342074764347
1693472400000,stromverbrauch_gesamt,0.43811327888664664
1693476000000,stromverbrauch_gesamt,0.4805843700161745
1693479600000,stromverbrauch_gesamt,0.4493454545452664
1693483200000,stromverbrauch_gesamt,0.46570895522387445
1693486800000,stromverbrauch_gesamt,0.4429728629580154
1693490400000,stromverbrauch_gesamt,0.3557556818181524
1693494000000,stromverbrauch_gesamt,0.46331249999997226
1693497600000,stromverbrauch_gesamt,0.4607833333332678
1693501200000,stromverbrauch_gesamt,0.5616137254903038
1693504800000,stromverbrauch_gesamt,0.5621529411764641
1693508400000,stromverbrauch_gesamt,0.7802000000000362
1693512000000,stromverbrauch_gesamt,0.8999999999999204
1693515600000,stromverbrauch_gesamt,0.5
1693519200000,stromverbrauch_gesamt,0.30000000000001137
1693522800000,stromverbrauch_gesamt,0.25
1693526400000,stromverbrauch_gesamt,0.19999999999998863
1693530000000,stromverbrauch_gesamt,0.25
1693533600000,stromverbrauch_gesamt,0.25
1693537200000,stromverbrauch_gesamt,0.25
1693540800000,stromverbrauch_gesamt,0.35000000000002274
1693544400000,stromverbrauch_gesamt,0.4624545454544773
1693548000000,stromverbrauch_gesamt,0.4377240259740347
1693551600000,stromverbrauch_gesamt,0.5674096638655897
1693555200000,stromverbrauch_gesamt,0.979456209150328
1693558800000,stromverbrauch_gesamt,0.7300626984126097
1693562400000,stromverbrauch_gesamt,0.5814642857144463
1693566000000,stromverbrauch_gesamt,0.5392362637363135
1693569600000,stromverbrauch_gesamt,0.46563090418328557
1693573200000,stromverbrauch_gesamt,0.3778805524451627
1693576800000,stromverbrauch_gesamt,0.3549885433714053
1693580400000,stromverbrauch_gesamt,0.3398759811616969
1693584000000,stromverbrauch_gesamt,0.3251163265305763
1693587600000,stromverbrauch_gesamt,0.2865125000001285
1693591200000,stromverbrauch_gesamt,0.4131874999998786
1693594800000,stromverbrauch_gesamt,0.5500000000000682
1693598400000,stromverbrauch_gesamt,0.44999999999998863
1693602000000,stromverbrauch_gesamt,0.30000000000001137
1693605600000,stromverbrauch_gesamt,0.24999999999994316
1693609200000,stromverbrauch_gesamt,0.30000000000001137
1693612800000,stromverbrauch_gesamt,0.3000000000000682
1693616400000,stromverbrauch_gesamt,0.2999999999999545
1693620000000,stromverbrauch_gesamt,0.30000000000001137
1693623600000,stromverbrauch_gesamt,0.25
1693627200000,stromverbrauch_gesamt,0.25
1693630800000,stromverbrauch_gesamt,0.42192307692317854
1693634400000,stromverbrauch_gesamt,0.9265556464810061
1693638000000,stromverbrauch_gesamt,0.6831906314345702
1693641600000,stromverbrauch_gesamt,0.633903294733841
1693645200000,stromverbrauch_gesamt,0.3245797313797425
1693648800000,stromverbrauch_gesamt,0.46082261904780353
1693652400000,stromverbrauch_gesamt,0.4124213963964394
1693656000000,stromverbrauch_gesamt,0.33471723996700575
1693659600000,stromverbrauch_gesamt,0.37600684556400665
1693663200000,stromverbrauch_gesamt,0.4032160565338927
1693666800000,stromverbrauch_gesamt,0.3799910477454205
1693670400000,stromverbrauch_gesamt,0.47830476673419753
1693674000000,stromverbrauch_gesamt,0.5198676470589021
1693677600000,stromverbrauch_gesamt,0.44549999999998136
1693681200000,stromverbrauch_gesamt,0.4000000000000341
1693684800000,stromverbrauch_gesamt,0.39999999999997726
1693688400000,stromverbrauch_gesamt,0.35000000000002274
1693692000000,stromverbrauch_gesamt,0.2999999999999545
1693695600000,stromverbrauch_gesamt,0.30000000000001137
1693699200000,stromverbrauch_gesamt,0.3000000000000682
1693702800000,stromverbrauch_gesamt,0.24999999999994316
1693706400000,stromverbrauch_gesamt,0.20000000000004547
1693710000000,stromverbrauch_gesamt,0.24999999999994316
1693713600000,stromverbrauch_gesamt,0.3000000000000682
1693717200000,stromverbrauch_gesamt,0.6099999999999
1693720800000,stromverbrauch_gesamt,0.5270526315789539
1693724400000,stromverbrauch_gesamt,0.37037161084526815
1693728000000,stromverbrauch_gesamt,0.415004329004546
1693731600000,stromverbrauch_gesamt,0.4387097264436193
1693735200000,stromverbrauch_gesamt,0.3758269195188859
1693738800000,stromverbrauch_gesamt,0.6122027826087901
1693742400000,stromverbrauch_gesamt,0.813196406779582
1693746000000,stromverbrauch_gesamt,0.6928620083146484
1693749600000,stromverbrauch_gesamt,0.314235123367439
1693753200000,stromverbrauch_gesamt,0.3316254180601277
1693756800000,stromverbrauch_gesamt,0.36933239831677156
1693760400000,stromverbrauch_gesamt,0.8842473118280623
1693764000000,stromverbrauch_gesamt,0.655333333333374
1693767600000,stromverbrauch_gesamt,0.39999999999997726
1693771200000,stromverbrauch_gesamt,0.35000000000002274
1693774800000,stromverbrauch_gesamt,0.2999999999999545
1693778400000,stromverbrauch_gesamt,0.25000000000005684
1693782000000,stromverbrauch_gesamt,0.24999999999994316
1693785600000,stromverbrauch_gesamt,0.3000000000000682
1693789200000,stromverbrauch_gesamt,0.2999999999999545
1693792800000,stromverbrauch_gesamt,0.30000000000001137
1693796400000,stromverbrauch_gesamt,0.30000000000001137
1693800000000,stromverbrauch_gesamt,0.44999999999998863
1693803600000,stromverbrauch_gesamt,0.577238095238215
1693807200000,stromverbrauch_gesamt,0.4408944348822388
1693810800000,stromverbrauch_gesamt,0.422371602110843
1693814400000,stromverbrauch_gesamt,0.46949586776878505
1693818000000,stromverbrauch_gesamt,0.4503846153844506
1693821600000,stromverbrauch_gesamt,0.4801952165483385
1693825200000,stromverbrauch_gesamt,0.4739831932772631
1693828800000,stromverbrauch_gesamt,1.0036591970119844
1693832400000,stromverbrauch_gesamt,0.9942098765431524
1693836000000,stromverbrauch_gesamt,1.3706800507674757
1693839600000,stromverbrauch_gesamt,0.9079998504673199
1693843200000,stromverbrauch_gesamt,0.9011251134022018
1693846800000,stromverbrauch_gesamt,0.5597102550187856
1693850400000,stromverbrauch_gesamt,1.0820526315789607
1693854000000,stromverbrauch_gesamt,2.1000000000000227
1693857600000,stromverbrauch_gesamt,1.849999999999909
1693861200000,stromverbrauch_gesamt,0.650000000000091
1693864800000,stromverbrauch_gesamt,0.3499999999999659
1693868400000,stromverbrauch_gesamt,0.30000000000001137
1693872000000,stromverbrauch_gesamt,0.25
1693875600000,stromverbrauch_gesamt,0.25
1693879200000,stromverbrauch_gesamt,0.25
1693882800000,stromverbrauch_gesamt,0.25
1693886400000,stromverbrauch_gesamt,0.6499999999999773
1693890000000,stromverbrauch_gesamt,1.0424999999999613
1693893600000,stromverbrauch_gesamt,1.1515000000001123
1693897200000,stromverbrauch_gesamt,0.4010416666667993
1693900800000,stromverbrauch_gesamt,0.29351005747111003
1693904400000,stromverbrauch_gesamt,0.3218157972294762
1693908000000,stromverbrauch_gesamt,0.31738037779223305
1693911600000,stromverbrauch_gesamt,0.31091311778942554
1693915200000,stromverbrauch_gesamt,0.30814096324883167
1693918800000,stromverbrauch_gesamt,0.332312773900469
1693922400000,stromverbrauch_gesamt,0.34003376075287406
1693926000000,stromverbrauch_gesamt,0.33085148514862794
1693929600000,stromverbrauch_gesamt,0.376584269662942
1693933200000,stromverbrauch_gesamt,0.5652728731943171
1693936800000,stromverbrauch_gesamt,0.3691428571427764
1693940400000,stromverbrauch_gesamt,0.3500000000000796
1693944000000,stromverbrauch_gesamt,0.3499999999999659
1693947600000,stromverbrauch_gesamt,0.44999999999998863
1693951200000,stromverbrauch_gesamt,0.6999999999999886
1693954800000,stromverbrauch_gesamt,0.5000000000000568
1693958400000,stromverbrauch_gesamt,0.1999999999999318
1693962000000,stromverbrauch_gesamt,0.25000000000005684
1693965600000,stromverbrauch_gesamt,0.24999999999994316
1693969200000,stromverbrauch_gesamt,0.25000000000005684
1693972800000,stromverbrauch_gesamt,0.4499999999999318
1693976400000,stromverbrauch_gesamt,0.57000000000005
1693980000000,stromverbrauch_gesamt,0.5366507936507219
1693983600000,stromverbrauch_gesamt,0.38742358651427367
1693987200000,stromverbrauch_gesamt,0.46453245744174865
1693990800000,stromverbrauch_gesamt,0.43159655222376614
1693994400000,stromverbrauch_gesamt,0.4191624638281155
1693998000000,stromverbrauch_gesamt,0.9557489004396871
1694001600000,stromverbrauch_gesamt,0.34103618929799495
1694005200000,stromverbrauch_gesamt,0.2786585804131505
1694008800000,stromverbrauch_gesamt,0.30271221532109394
1694012400000,stromverbrauch_gesamt,0.31638735177870103
1694016000000,stromverbrauch_gesamt,0.30952620320834967
1694019600000,stromverbrauch_gesamt,0.5159932773109972
1694023200000,stromverbrauch_gesamt,1.0935714285714084
1694026800000,stromverbrauch_gesamt,0.5499999999999545
1694030400000,stromverbrauch_gesamt,0.3250000000000455
1694034000000,stromverbrauch_gesamt,0.42500000000001137
1694037600000,stromverbrauch_gesamt,0.6999999999999318
1694041200000,stromverbrauch_gesamt,0.8000000000000682
1694044800000,stromverbrauch_gesamt,0.44999999999998863
1694048400000,stromverbrauch_gesamt,0.19999999999998863
1694052000000,stromverbrauch_gesamt,0.25
1694055600000,stromverbrauch_gesamt,0.2999999999999545
1694059200000,stromverbrauch_gesamt,0.5999999999999659
1694062800000,stromverbrauch_gesamt,0.695666666666682
1694066400000,stromverbrauch_gesamt,0.3865208333334067
1694070000000,stromverbrauch_gesamt,0.2750667372878297
1694073600000,stromverbrauch_gesamt,0.37179576271216774
1694077200000,stromverbrauch_gesamt,0.3163822033899919
1694080800000,stromverbrauch_gesamt,0.36020645207207735
1694084400000,stromverbrauch_gesamt,0.38503634453809354
1694088000000,stromverbrauch_gesamt,0.37149931192647045
1694091600000,stromverbrauch_gesamt,0.33346060870826477
1694095200000,stromverbrauch_gesamt,0.3268963293650131
1694098800000,stromverbrauch_gesamt,0.29913541666684296
1694102400000,stromverbrauch_gesamt,0.2585284552845337
1694106000000,stromverbrauch_gesamt,0.44894773519160935
1694109600000,stromverbrauch_gesamt,0.439857142857079
1694113200000,stromverbrauch_gesamt,0.25000000000005684
1694116800000,stromverbrauch_gesamt,0.3499999999999659
1694120400000,stromverbrauch_gesamt,0.25
1694124000000,stromverbrauch_gesamt,0.19999999999998863
1694127600000,stromverbrauch_gesamt,0.25
1694131200000,stromverbrauch_gesamt,0.25
1694134800000,stromverbrauch_gesamt,0.25
1694138400000,stromverbrauch_gesamt,0.25
1694142000000,stromverbrauch_gesamt,0.25
1694145600000,stromverbrauch_gesamt,0.35000000000002274
1694149200000,stromverbrauch_gesamt,0.3442999999999756
1694152800000,stromverbrauch_gesamt,0.31283333333340124
1694156400000,stromverbrauch_gesamt,0.2790011204482994
1694160000000,stromverbrauch_gesamt,0.3401764705880055
1694163600000,stromverbrauch_gesamt,0.3195057422969967
1694167200000,stromverbrauch_gesamt,0.3180908963583988
1694170800000,stromverbrauch_gesamt,0.3813155774706729
1694174400000,stromverbrauch_gesamt,0.3034217193172708
1694178000000,stromverbrauch_gesamt,0.3308154576473612
1694181600000,stromverbrauch_gesamt,0.32758091965285985
1694185200000,stromverbrauch_gesamt,0.2896612422254634
1694188800000,stromverbrauch_gesamt,0.2738975206614782
1694192400000,stromverbrauch_gesamt,0.6905999999997903
1694196000000,stromverbrauch_gesamt,0.9737999999999829
1694199600000,stromverbrauch_gesamt,0.5500000000000114
1694203200000,stromverbrauch_gesamt,0.3499999999999659
1694206800000,stromverbrauch_gesamt,0.25000000000005684
1694210400000,stromverbrauch_gesamt,0.24999999999994316
1694214000000,stromverbrauch_gesamt,0.25000000000005684
1694217600000,stromverbrauch_gesamt,0.24999999999994316
1694221200000,stromverbrauch_gesamt,0.25000000000005684
1694224800000,stromverbrauch_gesamt,0.24999999999994316
1694228400000,stromverbrauch_gesamt,0.25000000000005684
1694232000000,stromverbrauch_gesamt,0.19999999999998863
1694235600000,stromverbrauch_gesamt,0.4078000000000088
1694239200000,stromverbrauch_gesamt,0.5438129032257848
1694242800000,stromverbrauch_gesamt,0.2840537634409088
1694246400000,stromverbrauch_gesamt,0.30892156862762477
1694250000000,stromverbrauch_gesamt,0.2999489547884764
1694253600000,stromverbrauch_gesamt,0.39802947658381527
1694257200000,stromverbrauch_gesamt,0.3028450980394837
1694260800000,stromverbrauch_gesamt,0.43299849170449534
1694264400000,stromverbrauch_gesamt,0.9032383922382792
1694268000000,stromverbrauch_gesamt,0.3720313513510405
1694271600000,stromverbrauch_gesamt,0.26599500000014586
1694275200000,stromverbrauch_gesamt,0.25029722222211603
1694278800000,stromverbrauch_gesamt,0.758777777777766
1694282400000,stromverbrauch_gesamt,1.2112500000000637
1694286000000,stromverbrauch_gesamt,1.25
1694289600000,stromverbrauch_gesamt,1.7000000000001023
1694293200000,stromverbrauch_gesamt,1.0499999999998977
1694296800000,stromverbrauch_gesamt,0.39999999999997726
1694300400000,stromverbrauch_gesamt,0.25
1694304000000,stromverbrauch_gesamt,0.30000000000001137
1694307600000,stromverbrauch_gesamt,0.19999999999998863
1694311200000,stromverbrauch_gesamt,0.25
1694314800000,stromverbrauch_gesamt,0.25
1694318400000,stromverbrauch_gesamt,0.30000000000001137
1694322000000,stromverbrauch_gesamt,0.45779999999996335
1694325600000,stromverbrauch_gesamt,0.3924238805971072
1694329200000,stromverbrauch_gesamt,0.33697446651052587
1694332800000,stromverbrauch_gesamt,0.2880705604554237
1694336400000,stromverbrauch_gesamt,0.29185714285705444
1694340000000,stromverbrauch_gesamt,0.32687394957991955
1694343600000,stromverbrauch_gesamt,0.39231034482736504
1694347200000,stromverbrauch_gesamt,0.34928424976726546
1694350800000,stromverbrauch_gesamt,0.3247716025885552
1694354400000,stromverbrauch_gesamt,0.40660255281687796
1694358000000,stromverbrauch_gesamt,0.30530397727250147
1694361600000,stromverbrauch_gesamt,0.3580221445224083
1694365200000,stromverbrauch_gesamt,2.1873815987933085
1694368800000,stromverbrauch_gesamt,1.6943235294117471
1694372400000,stromverbrauch_gesamt,0.5999999999999659
1694376000000,stromverbrauch_gesamt,0.44999999999998863
1694379600000,stromverbrauch_gesamt,0.30000000000001137
1694383200000,stromverbrauch_gesamt,0.6499999999999773
1694386800000,stromverbrauch_gesamt,0.8500000000000227
1694390400000,stromverbrauch_gesamt,0.4500000000000455
1694394000000,stromverbrauch_gesamt,0.24999999999994316
1694397600000,stromverbrauch_gesamt,0.25000000000005684
1694401200000,stromverbrauch_gesamt,0.26999999999992497
1694404800000,stromverbrauch_gesamt,0.37999999999999545
1694408400000,stromverbrauch_gesamt,0.38115384615389303
1694412000000,stromverbrauch_gesamt,0.34252797202799456
1694415600000,stromverbrauch_gesamt,0.344574380165227
1694419200000,stromverbrauch_gesamt,0.36005785124001477
1694422800000,stromverbrauch_gesamt,0.3818540176399665
1694426400000,stromverbrauch_gesamt,0.38600840336130204
1694430000000,stromverbrauch_gesamt,0.43054621848739316
1694433600000,stromverbrauch_gesamt,0.2697500381968325
1694437200000,stromverbrauch_gesamt,0.32264155844177367
1694440800000,stromverbrauch_gesamt,0.3793187039763666
1694444400000,stromverbrauch_gesamt,0.32168945928884796
1694448000000,stromverbrauch_gesamt,0.5370170859043242
1694451600000,stromverbrauch_gesamt,0.5095747508303816
1694455200000,stromverbrauch_gesamt,0.3832857142857051
1694458800000,stromverbrauch_gesamt,0.30000000000001137
1694462400000,stromverbrauch_gesamt,0.35000000000002274
1694466000000,stromverbrauch_gesamt,0.3499999999999659
1694469600000,stromverbrauch_gesamt,0.25000000000005684
1694473200000,stromverbrauch_gesamt,0.24999999999994316
1694476800000,stromverbrauch_gesamt,0.25000000000005684
1694480400000,stromverbrauch_gesamt,0.24999999999994316
1694484000000,stromverbrauch_gesamt,0.20000000000004547
1694487600000,stromverbrauch_gesamt,0.3499999999999659
1694491200000,stromverbrauch_gesamt,0.35000000000002274
1694494800000,stromverbrauch_gesamt,0.33962499999995543
1694498400000,stromverbrauch_gesamt,0.3614619565217936
1694502000000,stromverbrauch_gesamt,0.3575409504551317
1694505600000,stromverbrauch_gesamt,0.3195985081174513
1694509200000,stromverbrauch_gesamt,0.34128301886778445
1694512800000,stromverbrauch_gesamt,0.8867281898001238
1694516400000,stromverbrauch_gesamt,0.4208580284115442
1694520000000,stromverbrauch_gesamt,0.27742910030133316
1694523600000,stromverbrauch_gesamt,0.34564407869368097
1694527200000,stromverbrauch_gesamt,0.4528589466088988
1694530800000,stromverbrauch_gesamt,1.001161411411431
1694534400000,stromverbrauch_gesamt,0.9050965250966101
1694538000000,stromverbrauch_gesamt,0.6247142857142762
1694541600000,stromverbrauch_gesamt,0.39999999999997726
1694545200000,stromverbrauch_gesamt,0.35000000000002274
1694548800000,stromverbrauch_gesamt,0.39999999999997726
1694552400000,stromverbrauch_gesamt,0.39999999999997726
1694556000000,stromverbrauch_gesamt,0.3000000000000682
